Symbol,NSAF_SpC_ratio,hESC_Ln_NSAF,hNSC_Ln_NSAF,t_test_p,color
VAMP4,1.238656992,-11.66333366,-11.87736138,,gray
VAMP7,0.522220214,-10.71682319,-10.06715728,0.1516943,gray
VAMP8,3.637453508,-8.856193661,-10.14747751,0.004451327,red
VANGL1,1.560609745,-12.51396838,-12.95904498,,gray
VANGL2,0.140937096,-11.55415818,-9.594716557,0.059658097,gray
VAPA,1.21087983,-8.516658111,-8.708005339,0.263071172,gray
VAPB,0.829271961,-8.267422902,-8.080215784,0.313061637,gray
VARS,1.078259363,-8.08985423,-8.16520227,0.333848864,gray
VARS2,0.166824251,-13.89064203,-12.09982762,0.027337425,blue
VASH1,0.619328119,-13.07657164,-12.59745157,,gray
VASN,0.708955157,-13.09116448,-12.74720147,,gray
VASP,1.625286143,-8.05649932,-8.542183208,0.010225266,green
VAT1,0.945306237,-7.505291001,-7.449044657,0.677639242,gray
VAT1L,0.539812784,-9.20254466,-8.586011765,0.266347864,gray
VAV2,0.50225014,-11.97077306,-11.28211607,0.294069618,gray
VAV3,1.254197465,-13.24528074,-13.47177664,,gray
VAX2,1.238656992,-12.61550275,-12.82953047,,gray
VBP1,0.810904466,-8.989251025,-8.779645995,0.449528873,gray
VCAN,2.405770498,-9.871898592,-10.74976882,0.010309989,red
VCL,1.66150688,-6.568631252,-7.076356201,0.00957923,green
VCP,1.086393641,-6.596717988,-6.679581613,0.07282506,gray
VCPIP1,0.948109229,-11.25590284,-11.20261728,0.923674909,gray
VDAC1,1.357422553,-6.522655112,-6.828242833,0.028149636,green
VDAC2,1.180539084,-6.701385202,-6.867356387,0.189213542,gray
VDAC3,0.946498226,-7.367516407,-7.312530224,0.483713038,gray
VENTX,0.780304338,-12.72963399,-12.48156273,,gray
VEZF1,0.23433206,-12.94364217,-11.49262606,,gray
VEZT,0.72801296,-11.72577502,-11.40833859,0.353183383,gray
VGF,1.966246016,-12.90514703,-13.58127318,,gray
VGLL4,0.173923594,-11.94283482,-10.19369563,0.053457274,gray
VIL1,1.786452514,-13.2972235,-13.87745531,,gray
VIM,1.553286228,-6.912163512,-7.352536345,0.138059182,gray
VIPAR,0.66187493,-10.454685,-10.04200633,0.17324964,gray
VIPR1,0.780305009,-13.37515096,-13.12708056,,gray
VKORC1,1.425373487,-9.72888204,-10.08331592,0.463839158,gray
VKORC1L1,1.203247124,-10.17286141,-10.35788525,0.688573127,gray
VLDLR,3.285789487,-11.68262762,-12.87223458,0.103219719,gray
VNN3,0.780304748,-13.39327818,-13.14520745,,gray
VPRBP,0.527709564,-11.64149792,-11.0022887,0.148758688,gray
VPS11,0.44711579,-12.46378472,-11.65884704,0.269455675,gray
VPS13A,0.5623921,-11.88797592,-11.31241994,0.042084646,green
VPS13B,1.346892764,-13.35750195,-13.65530224,0.717408032,gray
VPS13C,0.288610477,-12.40694624,-11.16426891,0.012510875,blue
VPS13D,4.372893338,-12.68456036,-14.15998524,0.078094274,gray
VPS16,0.606009344,-11.20397801,-10.70311813,0.010167068,green
VPS18,0.401491596,-11.53169453,-10.61912586,0.313959699,gray
VPS24,1.560610018,-12.11725235,-12.56232913,,gray
VPS25,0.904816343,-8.10860177,-8.008578478,0.688285672,gray
VPS26A,0.695632948,-8.9150643,-8.552131169,0.126910864,gray
VPS26B,1.238540711,-9.67158705,-9.885520891,0.660884657,gray
VPS28,1.288090012,-9.664708828,-9.917869338,0.666824904,gray
VPS29,1.482760537,-8.181668751,-8.575574329,0.154213511,gray
VPS33A,0.469762581,-12.64271702,-11.88718916,,gray
VPS33B,0.79413382,-10.08967159,-9.859168301,0.018495439,green
VPS35,0.923629634,-8.646275374,-8.566831258,0.466539905,gray
VPS36,0.659874347,-10.03155395,-9.615848106,0.13005655,gray
VPS37A,0.565710215,-10.64475627,-10.07508295,0.26948222,gray
VPS37B,0.509426678,-11.24751757,-10.57304822,0.494231705,gray
VPS37C,3.121220035,-11.89354507,-13.03176904,,gray
VPS39,0.708953365,-12.30678495,-11.96281942,0.581223219,gray
VPS41,0.118159025,-13.92660344,-11.79087955,0.002982719,blue
VPS45,0.439179153,-10.37515753,-9.552309676,0.032284391,blue
VPS4A,0.804829812,-8.781827648,-8.56470321,0.429145091,gray
VPS4B,0.806230762,-9.017052647,-8.801667374,0.233454823,gray
VPS52,0.456325577,-12.23863093,-11.45408219,0.147105021,gray
VPS53,0.425896737,-11.98612266,-11.13256429,0.346263488,gray
VPS72,0.780305496,-12.41045156,-12.16238178,,gray
VPS8,0.331339271,-13.53443469,-12.42982225,0.171072148,gray
VRK1,0.867402316,-9.294790627,-9.15253825,0.637755999,gray
VRK2,1.227115943,-10.96315562,-11.16782228,0.50658253,gray
VRK3,0.565765185,-12.58025507,-12.01067892,,gray
VSIG4,1.238656992,-12.09665211,-12.31067983,,gray
VSNL1,0.691399707,-7.299241432,-6.930204257,0.04853917,green
VSX2,0.783175771,-13.06555116,-12.82115304,,gray
VTA1,1.016630483,-8.855455092,-8.871948802,0.920429677,gray
VTCN1,0.78030575,-12.82915897,-12.58108952,,gray
VTI1A,1.238656096,-12.32552,-12.539547,,gray
VTI1B,0.780305009,-12.16131207,-11.91324167,,gray
VWA1,0.780306166,-13.27474237,-13.02667345,,gray
VWA5A,0.424773621,-12.68838591,-11.832187,0.191456977,gray
VWCE,0.619328496,-14.03838383,-13.55926437,,gray
VWF,0.161879168,-15.1186799,-13.2977748,0.005611048,blue
WAC,0.567902451,-10.29580323,-9.729997617,0.369262056,gray
WAPAL,0.841540015,-10.85751218,-10.68499047,0.718127116,gray
WARS,0.92598307,-7.466629952,-7.389730624,0.286623132,gray
WARS2,2.250786876,-11.77237598,-12.58365586,,gray
WASF1,0.727853474,-11.46788853,-11.150233,0.765841066,gray
WASF2,1.2013438,-10.06045592,-10.24389668,0.272666666,gray
WASF3,0.057527346,-13.16422342,-10.30872855,0.001014396,blue
WASH5P,0.912649921,-11.88800743,-11.79660452,,gray
WASL,0.490832338,-10.49873521,-9.787082531,0.08489696,gray
WBP1,0.619328496,-12.698133,-12.21901355,,gray
WBP11,0.766751342,-9.46187656,-9.196283835,0.479811612,gray
WBP2,2.31356129,-9.740607279,-10.5793953,0.38937014,gray
WBP4,0.52236112,-12.27795902,-11.62856289,,gray
WBSCR16,1.149866403,-10.60060059,-10.74024635,0.623764495,gray
WBSCR17,1.966245412,-12.64606708,-13.32219292,,gray
WBSCR22,3.501613727,-10.67932547,-11.93254939,0.177818982,gray
WDFY1,0.758536752,-8.847266165,-8.570902137,0.208193417,gray
WDFY3,1.142387363,-14.50130263,-14.63442289,,gray
WDFY4,0.983123228,-14.54941904,-14.53239823,,gray
WDHD1,0.796416712,-8.770029671,-8.542396948,0.207745906,gray
WDR1,1.180551496,-7.00566906,-7.171650759,0.02780213,green
WDR11,0.475895281,-11.92992739,-11.18736994,0.050750593,gray
WDR12,0.627395021,-9.186790204,-8.720611285,0.002529347,green
WDR13,0.517228152,-11.65896693,-10.99969572,0.242710123,gray
WDR18,0.816307645,-9.287392865,-9.084428886,0.299082639,gray
WDR19,0.136858298,-13.90716204,-11.91835283,0.029909965,blue
WDR20,1.786452752,-12.51425093,-13.09448288,,gray
WDR24,0.780306205,-13.53894566,-13.2908768,,gray
WDR26,0.82476011,-10.67322976,-10.48056705,0.533711032,gray
WDR27,0.780304543,-13.97349619,-13.7254252,,gray
WDR3,1.21459686,-11.3387865,-11.53319872,0.785185869,gray
WDR33,0.840557528,-12.37695258,-12.2032627,0.802679967,gray
WDR34,0.691029831,-12.61174206,-12.24216978,,gray
WDR35,1.327223096,-13.32659272,-13.60968158,,gray
WDR36,2.041942524,-10.84401063,-11.5579122,0.055479643,gray
WDR37,0.175905266,-12.22598514,-10.48817545,0.08538674,gray
WDR4,1.121846598,-9.659185468,-9.774161544,0.815918528,gray
WDR41,0.468150841,-11.01604518,-10.25708045,0.182998935,gray
WDR43,1.082066958,-13.00119655,-13.08006961,,gray
WDR44,3.589280268,-10.06690859,-11.34486029,0.003413953,red
WDR45,0.788236581,-12.77600267,-12.53804567,,gray
WDR45L,0.596869618,-10.26623693,-9.750180348,0.059348993,gray
WDR46,0.487741313,-13.34281899,-12.62484888,,gray
WDR47,1.786451594,-12.94927426,-13.52950556,,gray
WDR48,0.38064525,-10.49970016,-9.533812721,0.106101491,gray
WDR5,0.785051575,-8.868273722,-8.626267859,0.210234256,gray
WDR52,0.649529134,-12.54795087,-12.11644328,0.566169677,gray
WDR53,1.238656992,-12.82615461,-13.04018233,,gray
WDR54,0.146791129,-12.75676245,-10.83801786,0.009446255,blue
WDR55,0.491560412,-13.1247094,-12.41453896,,gray
WDR59,0.440533266,-12.247635,-11.42786568,0.124846097,gray
WDR6,1.935701576,-10.29077765,-10.95124749,0.019212689,green
WDR60,0.780305009,-14.14834102,-13.90027062,,gray
WDR61,0.777149187,-8.790851445,-8.538728502,0.030746283,green
WDR62,1.387731183,-11.43233987,-11.76001004,0.593204946,gray
WDR7,1.191594912,-11.75534004,-11.93063271,0.742568133,gray
WDR70,0.481568595,-10.60606295,-9.875356355,0.296967394,gray
WDR73,0.13599953,-12.6704095,-10.67530565,0.022029683,blue
WDR74,1.779624364,-10.58376931,-11.16017162,0.124086924,gray
WDR75,6.99372944,-11.70501284,-13.65002679,0.005873349,red
WDR77,1.132490854,-8.249777533,-8.374197036,0.38296576,gray
WDR8,0.815820145,-12.6147505,-12.41118914,,gray
WDR81,0.697517148,-12.68970114,-12.32947296,0.68208856,gray
WDR82,0.746620923,-9.26251511,-8.970317421,0.037897113,green
WDR85,1.560612369,-12.82825888,-13.27333717,,gray
WDR86,1.502765073,-12.94878802,-13.35609482,,gray
WDR87,0.475207005,-15.15326922,-14.40926445,,gray
WDR89,0.24488349,-11.95964347,-10.55267073,0.264491553,gray
WDR91,0.238274693,-12.42795615,-10.99362505,0.173153771,gray
WDR92,0.153455097,-13.05440803,-11.18006075,,gray
WDR93,0.541032574,-13.24545179,-12.631176,,gray
WDSUB1,0.968271965,-11.7144959,-11.68225362,0.950418365,gray
WDTC1,0.364765279,-13.69434395,-12.68584275,,gray
WDYHV1,1.570178623,-10.9166214,-11.36781078,0.550125416,gray
WEE1,0.580914895,-12.64394585,-12.10079484,,gray
WFDC2,2.835811912,-10.93760355,-11.97993183,,gray
WFS1,0.363399928,-12.04512004,-11.03286872,0.010764367,blue
WHSC1,0.121391575,-13.66317415,-11.55444035,0.053214198,gray
WHSC1L1,1.560610018,-13.98488717,-14.42996396,,gray
WHSC2,0.883036289,-9.527650794,-9.403261812,0.525757092,gray
WIBG,0.798632167,-7.861580623,-7.636725817,0.410506908,gray
WIPF1,0.241972881,-13.41108297,-11.99215335,,gray
WIPF2,1.055118344,-9.883353972,-9.937006907,0.838123626,gray
WIPF3,0.340831069,-13.35668554,-12.28031722,,gray
WIPI2,0.333594585,-11.36128886,-10.26346002,0.064080313,gray
WIZ,0.523077056,-12.84156786,-12.19354137,0.61829891,gray
WLS,0.014154704,-13.47745809,-9.21974983,1.27e-05,blue
WNK1,0.293344419,-11.93715743,-10.71074956,0.00310056,blue
WNK2,1.298045725,-11.8778386,-12.13869844,0.167262689,gray
WNK3,0.230659597,-12.12439361,-10.65758135,0.017392889,blue
WNK4,0.65384272,-14.01362205,-13.5887336,,gray
WNT2B,0.780305009,-13.14538151,-12.89731111,,gray
WNT3A,1.238656992,-12.89886736,-13.11289508,,gray
WNT5B,0.13751173,-13.05999279,-11.07594674,0.000277932,blue
WRAP53,1.171566701,-10.79599565,-10.95433756,0.844580976,gray
WRB,1.786453896,-11.73847458,-12.31870717,,gray
WRN,0.574933646,-13.28825321,-12.73475257,0.447542149,gray
WRNIP1,1.214693159,-11.50512143,-11.69961293,0.563366266,gray
WTAP,0.644262219,-11.51415637,-11.07450691,0.599324847,gray
WWC1,0.7803053,-14.19686173,-13.9487917,,gray
WWC2,3.664243738,-11.803358,-13.10197996,0.176402322,gray
WWC3,0.983122706,-13.71034112,-13.69331978,,gray
WWOX,0.988563599,-12.67470621,-12.66320391,,gray
WWP1,1.966247829,-13.31006954,-13.98619662,,gray
WWTR1,1.560610018,-12.70603851,-13.15111529,,gray
XAB2,0.6832449,-10.62714315,-10.24624123,0.214367468,gray
XDH,1.966247159,-13.67871073,-14.35483746,,gray
XIAP,3.494784972,-9.772426353,-11.0236982,0.1872154,gray
XIRP2,1.303966392,-13.24177984,-13.50719053,0.689451564,gray
XKR5,0.619327363,-13.70754968,-13.22842839,,gray
XKR7,2.250791154,-12.70967128,-13.52095306,,gray
XPA,1.238656992,-12.55509582,-12.76912354,,gray
XPC,0.354305535,-13.08979184,-12.0521962,0.110493951,gray
XPNPEP1,1.025967557,-9.056665715,-9.08230184,0.892295272,gray
XPNPEP2,0.780305009,-13.68990188,-13.44183148,,gray
XPNPEP3,0.506026119,-11.05543284,-10.37426585,0.489592949,gray
XPO1,1.000020882,-7.950292355,-7.950313236,0.999903371,gray
XPO4,0.844046099,-10.45499998,-10.28545182,0.638714353,gray
XPO5,0.817927825,-8.683622662,-8.482641483,0.196192636,gray
XPO6,1.49266914,-12.49954146,-12.90010734,,gray
XPO7,0.721447268,-9.306007508,-8.979511519,0.089738542,gray
XPOT,1.026900168,-9.291799308,-9.318344026,0.899119896,gray
XPR1,0.487124261,-13.25992382,-12.54068779,,gray
XRCC1,0.510183977,-9.786843865,-9.113859986,0.053591607,gray
XRCC4,0.501872835,-10.33635025,-9.646941737,0.019383901,green
XRCC5,0.845611237,-6.950714443,-6.783018888,0.009331113,green
XRCC6,0.882471077,-6.804614536,-6.679585272,0.450437936,gray
XRN1,0.361908639,-12.9105906,-11.89422712,0.28229926,gray
XRN2,0.930460893,-8.802034647,-8.729959415,0.469421679,gray
XYLB,0.469868198,-12.43937118,-11.68406813,0.351910317,gray
XYLT2,2.199817889,-11.96207215,-12.75044673,,gray
YAP1,1.105494393,-8.939812662,-9.040105312,0.751173384,gray
YARS,1.020851028,-7.093727378,-7.114363998,0.758174671,gray
YARS2,1.098693451,-8.874514656,-8.968636358,0.750075544,gray
YBX1,1.38388476,-6.700906798,-7.025801386,0.257509886,gray
YBX1P2,0.346134274,-12.95432287,-11.89339437,,gray
YBX2,0.533374915,-10.25273008,-9.624199382,0.066663736,gray
YEATS2,0.49452215,-11.66915339,-10.96499005,0.345113102,gray
YEATS4,1.527396859,-10.77474201,-11.1983069,0.687162807,gray
YES1,1.037739925,-9.360107258,-9.397152457,0.896346088,gray
YIF1B,0.254766844,-11.30872009,-9.941313607,0.001643581,blue
YIPF1,0.541032877,-12.97879312,-12.36451789,,gray
YIPF3,0.687602602,-11.71627667,-11.34173244,0.625912988,gray
YIPF5,0.780305009,-11.22595222,-10.97788182,,gray
YIPF6,1.125395449,-12.04325108,-12.16138557,,gray
YKT6,1.021977819,-8.3024954,-8.324235189,0.832942565,gray
YLPM1,0.729660691,-11.19053096,-10.8753553,0.491076938,gray
YME1L1,1.560314221,-10.05346941,-10.49835663,0.552216413,gray
YPEL5,0.962197912,-9.779378697,-9.740843577,0.933176826,gray
YRDC,1.453653952,-9.658833294,-10.03291365,0.064235404,gray
YSK4,1.013399886,-14.10672018,-14.12003108,,gray
YTHDC1,0.619327295,-13.76559843,-13.28647703,,gray
YTHDC2,3.409723619,-10.67080715,-11.89743839,0.0115592,red
YTHDF1,1.028567358,-10.32069505,-10.34886196,0.957294229,gray
YTHDF2,0.804493157,-9.174995952,-8.957453134,0.048688723,green
YTHDF3,1.132296771,-8.987941943,-9.112190053,0.502942782,gray
YWHAB,1.030164988,-7.244557355,-7.274276328,0.937570074,gray
YWHAE,0.730565735,-5.791945847,-5.478009782,0.032358156,green
YWHAG,0.867566112,-7.322214988,-7.180151429,0.76175976,gray
YWHAH,1.338013306,-6.955267558,-7.246453464,0.219114293,gray
YWHAQ,1.109236104,-6.731041972,-6.834713556,0.695273243,gray
YWHAZ,1.014263623,-6.169054403,-6.183217257,0.952313608,gray
YY1,0.639839909,-9.994045434,-9.547508158,0.285974491,gray
YY1AP1,0.727138196,-13.12462595,-12.80598723,,gray
YY2,1.371383795,-12.76272134,-13.07854164,,gray
ZACN,0.619328071,-13.19769728,-12.71857713,,gray
ZADH2,0.619328496,-13.10891723,-12.62979777,,gray
ZAK,0.214709008,-13.06592145,-11.52744982,0.000893876,blue
ZBED1,0.589314045,-11.04769716,-10.51890111,0.054261678,gray
ZBED5,2.57650799,-12.29214771,-13.2385827,,gray
ZBED6,0.491561353,-14.06320418,-13.35303566,,gray
ZBTB10,0.247074255,-12.48563848,-11.08757212,0.212401,gray
ZBTB12,2.250796015,-12.47742126,-13.2887052,,gray
ZBTB16,0.619329607,-13.68841748,-13.20929982,,gray
ZBTB17,0.777584794,-13.87370625,-13.62214367,,gray
ZBTB2,0.619328602,-13.41889499,-12.9397757,,gray
ZBTB24,0.780305009,-13.72345766,-13.47538726,,gray
ZBTB3,3.121220035,-12.37405634,-13.5122803,,gray
ZBTB33,0.541032871,-12.39801797,-11.78374273,0.04307262,green
ZBTB39,0.619329672,-13.74475027,-13.26563271,,gray
ZBTB40,0.780304687,-14.29873259,-14.05066178,,gray
ZBTB46,0.619328131,-13.55509878,-13.07597873,,gray
ZBTB47,0.78030462,-13.79273734,-13.54466644,,gray
ZBTB6,1.238655241,-12.99535389,-13.2093802,,gray
ZBTB7B,0.779354972,-13.5275582,-13.27826954,,gray
ZBTB8OS,1.072444649,-9.573719996,-9.643660758,0.837022126,gray
ZC3H11A,0.634942926,-10.62284674,-10.16862658,0.33260849,gray
ZC3H13,0.299535756,-13.02322035,-11.81769887,0.300846377,gray
ZC3H14,0.389201908,-10.5678506,-9.624193575,0.216269743,gray
ZC3H15,0.803886533,-8.319348395,-8.101051247,0.020421294,green
ZC3H18,0.606705034,-10.69262199,-10.19290944,0.151982439,gray
ZC3H4,0.660908042,-10.13838948,-9.724248909,0.34625039,gray
ZC3H6,0.541032989,-14.25754105,-13.64326602,,gray
ZC3H7A,0.235955833,-12.62346433,-11.17935369,0.008189392,blue
ZC3H7B,2.346005301,-10.84796512,-11.70067913,0.178360975,gray
ZC3H8,0.287466684,-12.15684947,-10.91020116,0.203905848,gray
ZC3HAV1,4.723395826,-8.510016956,-10.06254495,0.000257562,red
ZC3HAV1L,0.375131271,-12.41835644,-11.43787718,,gray
ZC3HC1,1.082567053,-9.521219071,-9.600554193,0.651509923,gray
ZCCHC11,0.16657625,-12.62891105,-10.83660894,0.011935985,blue
ZCCHC17,0.390152188,-12.66973507,-11.72851668,,gray
ZCCHC2,0.754140733,-13.48466202,-13.20248574,,gray
ZCCHC3,0.46887227,-9.374499909,-8.617075016,0.004907945,blue
ZCCHC6,0.491560986,-13.56235881,-12.85218954,0.319368429,gray
ZCCHC8,0.980654892,-10.68225458,-10.66271991,0.978873779,gray
ZCRB1,0.541033275,-11.49721742,-10.88294293,0.450457672,gray
ZDHHC12,1.238655662,-12.72017245,-12.93419909,,gray
ZDHHC13,0.983122706,-11.49090969,-11.47388835,0.970070193,gray
ZDHHC14,0.780305009,-13.36698765,-13.11891725,,gray
ZDHHC18,0.236317897,-12.67557915,-11.23300179,0.001584719,blue
ZDHHC20,2.192523147,-10.87034509,-11.65539809,0.43258602,gray
ZDHHC23,1.560611089,-12.73559847,-13.18067594,,gray
ZDHHC3,0.810931229,-12.71526759,-12.50569556,,gray
ZDHHC5,0.919373787,-12.06349794,-11.97943544,0.92429504,gray
ZDHHC7,1.238655567,-12.78916539,-13.00319196,,gray
ZDHHC8,3.121220035,-12.66130227,-13.79952623,,gray
ZDHHC9,0.390152978,-13.07382331,-12.13260695,,gray
ZEB1,1.246862177,-13.50096853,-13.72159867,,gray
ZER1,0.279248875,-12.98955249,-11.71390062,0.163428312,gray
ZFAND1,2.250788792,-11.24621025,-12.05749098,0.230050287,gray
ZFAND2B,3.053468225,-10.21315248,-11.32943055,0.253089848,gray
ZFAND3,0.407505314,-12.60601884,-11.70831753,,gray
ZFAND5,2.18644471,-9.787017715,-10.56929452,0.268042621,gray
ZFAND6,5.141060089,-9.473634692,-11.11089399,0.215764212,gray
ZFC3H1,0.482176952,-12.79942132,-12.06997721,0.44792256,gray
ZFHX2,1.238658144,-14.87942159,-15.09345024,,gray
ZFHX4,0.395551311,-15.08574375,-14.15826898,,gray
ZFP106,3.011335015,-13.11778312,-14.22016663,,gray
ZFP112,0.681659494,-14.01185743,-13.62863241,,gray
ZFP36L1,0.658134733,-12.40246479,-11.98411918,,gray
ZFP36L2,0.65813497,-11.86381241,-11.44546716,0.678849699,gray
ZFP37,0.619327963,-13.64592214,-13.16680182,,gray
ZFP91,0.348759009,-12.15752678,-11.10415267,0.212651136,gray
ZFPL1,0.72737413,-10.63484111,-10.3165268,0.542294773,gray
ZFR,0.393259435,-10.54309476,-9.609809018,0.114665341,gray
ZFR2,0.98191634,-13.79043981,-13.77219065,,gray
ZFYVE1,0.780305413,-12.7610456,-12.51297572,,gray
ZFYVE16,1.027871275,-11.93475881,-11.96224875,0.93380871,gray
ZFYVE19,0.619328496,-12.96908802,-12.48996857,,gray
ZFYVE20,0.377722575,-12.78172999,-11.80813471,0.165951612,gray
ZFYVE21,1.125396139,-11.4156996,-11.53383469,,gray
ZFYVE26,0.333575911,-14.24866892,-13.1507841,,gray
ZGPAT,0.866940203,-10.63958359,-10.49679831,0.786757402,gray
ZHX2,15.39515996,-11.15542092,-13.88947409,0.000402474,red
ZHX3,0.619328896,-14.05293645,-13.57381764,,gray
ZIC2,1.560610018,-12.99121706,-13.43629384,,gray
ZIC5,1.560610018,-12.42168397,-12.86676075,,gray
ZMAT2,1.082069182,-10.8526303,-10.93150542,0.883815789,gray
ZMAT4,1.560608826,-12.14829495,-12.59337097,,gray
ZMAT5,0.780305451,-12.31246932,-12.06439949,,gray
ZMIZ1,0.313285263,-12.39221947,-11.23157835,0.001337332,blue
ZMIZ2,0.80778193,-13.31006954,-13.0966064,,gray
ZMPSTE24,0.95107458,-9.973416176,-9.923253379,0.832838873,gray
ZMYM1,0.932635816,-13.06196383,-12.99222334,,gray
ZMYM2,0.588625722,-10.04092611,-9.510961369,0.062464501,gray
ZMYM3,1.190600735,-12.041224,-12.215682,0.818671023,gray
ZMYM4,0.251994159,-13.48503701,-12.10668764,0.133568818,gray
ZMYM5,1.258014822,-13.43590008,-13.66543502,,gray
ZMYM6,0.4609208,-13.88687101,-13.11234196,,gray
ZMYND11,1.966245412,-12.88378209,-13.55990793,,gray
ZMYND15,0.61932819,-13.32392338,-12.84480342,,gray
ZMYND8,0.217457048,-11.77948937,-10.25373544,0.003503235,blue
ZNF10,2.118073662,-12.05862625,-12.80913327,,gray
ZNF101,0.780305009,-13.25431345,-13.00624305,,gray
ZNF114,1.238656992,-12.74766083,-12.96168855,,gray
ZNF117,1.238654998,-13.12563809,-13.3396642,,gray
ZNF131,0.619328625,-13.61121888,-13.13209963,,gray
ZNF134,1.560610018,-12.77135814,-13.21643492,,gray
ZNF136,1.686337363,-12.92866087,-13.45121981,,gray
ZNF137,1.125393701,-11.54593303,-11.66406596,,gray
ZNF14,0.619328761,-13.64126065,-13.16214162,,gray
ZNF143,1.022488879,-12.13507394,-12.15731367,,gray
ZNF184,0.491560861,-13.79807768,-13.08790816,,gray
ZNF185,0.216750289,-11.93426305,-10.40525372,0.053209017,gray
ZNF189,0.78030566,-13.61602251,-13.36795295,,gray
ZNF192,0.636165154,-13.24920385,-12.79690677,,gray
ZNF195,1.212689969,-12.92765582,-13.12049683,,gray
ZNF207,0.459050738,-9.522193736,-8.743599202,0.060776251,gray
ZNF217,0.359940563,-11.5206392,-10.49882284,0.016768803,blue
ZNF219,0.275094349,-12.25876131,-10.96812016,0.088826255,gray
ZNF22,0.13343023,-12.58831942,-10.57414286,0.011313364,blue
ZNF234,0.298783131,-13.72775202,-12.51971474,,gray
ZNF236,1.417908882,-14.33178651,-14.68096968,,gray
ZNF24,0.375132442,-12.62265493,-11.64217879,,gray
ZNF248,0.619328615,-13.5379744,-13.05885513,,gray
ZNF259,0.553046568,-9.897222213,-9.304909141,0.568392907,gray
ZNF267,0.972077856,-13.55631735,-13.52799797,,gray
ZNF280B,1.238656992,-13.24273269,-13.45676041,,gray
ZNF280D,1.238657464,-13.98703504,-14.20106314,,gray
ZNF281,1.969169908,-10.8777266,-11.55533869,0.254509656,gray
ZNF292,0.672914987,-13.46894873,-13.07281246,,gray
